date,percent_available,region_name,bed_type,total_capacity,total_available,in_use,percent_in_use,report_date
2022-12-08,0.05362776,Statewide,Medical and Surgical,6657,357,6300,0.94637224,2023-11-09
2022-05-07,0.109589041,Statewide,Pediatric Intensive Care Unit,146,16,130,0.890410959,2023-11-09
2023-06-11,0.111111111,Statewide,Pediatric Intensive Care Unit,144,16,128,0.888888889,2023-11-09
2022-12-27,0.124716553,Statewide,Pediatrics,441,55,386,0.875283447,2023-11-09
2021-06-18,0.101758625,Statewide,Medical and Surgical,7449,758,6691,0.898241375,2023-11-09
2021-05-02,0.155893536,Statewide,Pediatrics,526,82,444,0.844106464,2023-11-09
2023-01-10,0.083333333,Statewide,Pediatric Intensive Care Unit,144,12,132,0.916666667,2023-11-09
2021-07-21,0.150684932,Statewide,Pediatric Intensive Care Unit,146,22,124,0.849315068,2023-11-09
2020-12-10,0.090848094,Statewide,Medical and Surgical,7452,677,6775,0.909151906,2023-11-09
2021-06-03,0.164383562,Statewide,Pediatric Intensive Care Unit,146,24,122,0.835616438,2023-11-09
2022-02-06,0.198630137,Statewide,Pediatric Intensive Care Unit,146,29,117,0.801369863,2023-11-09
2020-10-30,0.143835616,Statewide,Pediatric Intensive Care Unit,146,21,125,0.856164384,2023-11-09
2023-06-16,0.073795181,Statewide,Medical and Surgical,6640,490,6150,0.926204819,2023-11-09
2023-02-21,0.065759637,Statewide,Pediatrics,441,29,412,0.934240363,2023-11-09
2023-10-30,0.082556391,Statewide,Medical and Surgical,6650,549,6101,0.917443609,2023-11-09
2023-10-23,0.074672048,Statewide,Adult Intensive Care Unit,991,74,917,0.925327952,2023-11-09
2021-04-08,0.108365019,Statewide,Pediatrics,526,57,469,0.891634981,2023-11-09
2021-07-18,0.157534247,Statewide,Pediatric Intensive Care Unit,146,23,123,0.842465753,2023-11-09
2021-12-02,0.024667932,Statewide,Pediatrics,527,13,514,0.975332068,2023-11-09
2022-07-02,0.152968037,Statewide,Pediatrics,438,67,371,0.847031963,2023-11-09
2022-02-19,0.102739726,Statewide,Pediatric Intensive Care Unit,146,15,131,0.897260274,2023-11-09
2020-11-12,0.109589041,Statewide,Pediatric Intensive Care Unit,146,16,130,0.890410959,2023-11-09
2021-12-12,0.053910195,Statewide,Medical and Surgical,7327,395,6932,0.946089805,2023-11-09
2022-05-15,0.081008504,Statewide,Medical and Surgical,6703,543,6160,0.918991496,2023-11-09
2021-05-31,0.219178082,Statewide,Pediatric Intensive Care Unit,146,32,114,0.780821918,2023-11-09
2023-11-05,0.086781029,Statewide,Adult Intensive Care Unit,991,86,905,0.913218971,2023-11-09
2022-08-10,0.068479355,Statewide,Adult Intensive Care Unit,993,68,925,0.931520645,2023-11-09
2023-06-18,0.077409639,Statewide,Medical and Surgical,6640,514,6126,0.922590361,2023-11-09
2023-04-15,0.069486405,Statewide,Adult Intensive Care Unit,993,69,924,0.930513595,2023-11-09
2023-03-06,0.079556898,Statewide,Adult Intensive Care Unit,993,79,914,0.920443102,2023-11-09
2020-12-08,0.103059581,Statewide,Medical and Surgical,7452,768,6684,0.896940419,2023-11-09
2023-11-01,0.074887218,Statewide,Medical and Surgical,6650,498,6152,0.925112782,2023-11-09
2022-06-15,0.056716418,Statewide,Adult Intensive Care Unit,1005,57,948,0.943283582,2023-11-09
2023-02-07,0.052154195,Statewide,Pediatrics,441,23,418,0.947845805,2023-11-09
2021-03-25,0.144486692,Statewide,Pediatrics,526,76,450,0.855513308,2023-11-09
2023-06-17,0.090277778,Statewide,Pediatric Intensive Care Unit,144,13,131,0.909722222,2023-11-09
2023-09-29,0.076992481,Statewide,Medical and Surgical,6650,512,6138,0.923007519,2023-11-09
2021-03-03,0.153992395,Statewide,Pediatrics,526,81,445,0.846007605,2023-11-09
2021-01-12,0.114751888,Statewide,Medical and Surgical,7416,851,6565,0.885248112,2023-11-09
2022-04-11,0.095890411,Statewide,Pediatric Intensive Care Unit,146,14,132,0.904109589,2023-11-09
2022-12-31,0.048611111,Statewide,Pediatric Intensive Care Unit,144,7,137,0.951388889,2023-11-09
2023-05-16,0.076309452,Statewide,Medical and Surgical,6644,507,6137,0.923690548,2023-11-09
2022-10-12,0.0625,Statewide,Pediatric Intensive Care Unit,144,9,135,0.9375,2023-11-09
2023-02-25,0.06122449,Statewide,Pediatrics,441,27,414,0.93877551,2023-11-09
2023-04-02,0.095238095,Statewide,Pediatrics,441,42,399,0.904761905,2023-11-09
2021-07-14,0.096986817,Statewide,Adult Intensive Care Unit,1062,103,959,0.903013183,2023-11-09
2021-01-26,0.180608365,Statewide,Pediatrics,526,95,431,0.819391635,2023-11-09
2020-12-14,0.12037037,Statewide,Medical and Surgical,7452,897,6555,0.87962963,2023-11-09
2023-06-20,0.076957831,Statewide,Medical and Surgical,6640,511,6129,0.923042169,2023-11-09
2020-11-08,0.080074488,Statewide,Adult Intensive Care Unit,1074,86,988,0.919925512,2023-11-09
2021-05-27,0.080037665,Statewide,Adult Intensive Care Unit,1062,85,977,0.919962335,2023-11-09
2023-11-01,0.104166667,Statewide,Pediatric Intensive Care Unit,144,15,129,0.895833333,2023-11-09
2023-11-03,0.073984962,Statewide,Medical and Surgical,6650,492,6158,0.926015038,2023-11-09
2022-02-15,0.06219151,Statewide,Adult Intensive Care Unit,1013,63,950,0.93780849,2023-11-09
2023-09-19,0.083333333,Statewide,Pediatric Intensive Care Unit,144,12,132,0.916666667,2023-11-09
2021-08-07,0.100760456,Statewide,Pediatrics,526,53,473,0.899239544,2023-11-09
2021-06-15,0.104577796,Statewide,Medical and Surgical,7449,779,6670,0.895422204,2023-11-09
2021-10-07,0.051231527,Statewide,Adult Intensive Care Unit,1015,52,963,0.948768473,2023-11-09
2021-03-13,0.143527205,Statewide,Adult Intensive Care Unit,1066,153,913,0.856472795,2023-11-09
2021-02-01,0.122889306,Statewide,Adult Intensive Care Unit,1066,131,935,0.877110694,2023-11-09
2022-12-21,0.056558363,Statewide,Medical and Surgical,6648,376,6272,0.943441637,2023-11-09
2021-12-02,0.018774704,Statewide,Adult Intensive Care Unit,1012,19,993,0.981225296,2023-11-09
2022-09-23,0.041189931,Statewide,Pediatrics,437,18,419,0.958810069,2023-11-09
2021-03-15,0.174904943,Statewide,Pediatrics,526,92,434,0.825095057,2023-11-09
2022-09-06,0.067987393,Statewide,Medical and Surgical,6663,453,6210,0.932012607,2023-11-09
2022-12-02,0.04632427,Statewide,Adult Intensive Care Unit,993,46,947,0.95367573,2023-11-09
2022-11-16,0.056394763,Statewide,Adult Intensive Care Unit,993,56,937,0.943605237,2023-11-09
2023-03-17,0.063492063,Statewide,Pediatrics,441,28,413,0.936507937,2023-11-09
2023-07-22,0.073662967,Statewide,Adult Intensive Care Unit,991,73,918,0.926337033,2023-11-09
2022-03-13,0.098716683,Statewide,Adult Intensive Care Unit,1013,100,913,0.901283317,2023-11-09
2021-09-29,0.065255973,Statewide,Medical and Surgical,7325,478,6847,0.934744027,2023-11-09
2021-11-09,0.032258065,Statewide,Pediatrics,527,17,510,0.967741935,2023-11-09
2022-06-17,0.077625571,Statewide,Pediatrics,438,34,404,0.922374429,2023-11-09
2023-05-24,0.072507553,Statewide,Adult Intensive Care Unit,993,72,921,0.927492447,2023-11-09
2022-05-21,0.066666667,Statewide,Adult Intensive Care Unit,1005,67,938,0.933333333,2023-11-09
2022-03-09,0.060962274,Statewide,Medical and Surgical,7316,446,6870,0.939037726,2023-11-09
2020-10-06,0.143835616,Statewide,Pediatric Intensive Care Unit,146,21,125,0.856164384,2023-11-09
2022-02-15,0.061288561,Statewide,Medical and Surgical,7326,449,6877,0.938711439,2023-11-09
2023-01-24,0.080563948,Statewide,Adult Intensive Care Unit,993,80,913,0.919436052,2023-11-09
2022-09-02,0.051359517,Statewide,Adult Intensive Care Unit,993,51,942,0.948640483,2023-11-09
2022-08-28,0.089041096,Statewide,Pediatrics,438,39,399,0.910958904,2023-11-09
2023-07-01,0.081227437,Statewide,Medical and Surgical,6648,540,6108,0.918772563,2023-11-09
2021-08-27,0.116438356,Statewide,Pediatric Intensive Care Unit,146,17,129,0.883561644,2023-11-09
2021-08-29,0.077798861,Statewide,Pediatrics,527,41,486,0.922201139,2023-11-09
2020-12-06,0.191780822,Statewide,Pediatric Intensive Care Unit,146,28,118,0.808219178,2023-11-09
2022-01-10,0.102739726,Statewide,Pediatric Intensive Care Unit,146,15,131,0.897260274,2023-11-09
2020-12-05,0.098228663,Statewide,Medical and Surgical,7452,732,6720,0.901771337,2023-11-09
2021-05-07,0.150684932,Statewide,Pediatric Intensive Care Unit,146,22,124,0.849315068,2023-11-09
2023-10-29,0.084360902,Statewide,Medical and Surgical,6650,561,6089,0.915639098,2023-11-09
2023-02-11,0.083585096,Statewide,Adult Intensive Care Unit,993,83,910,0.916414904,2023-11-09
2020-09-22,0.191780822,Statewide,Pediatric Intensive Care Unit,146,28,118,0.808219178,2023-11-09
2020-10-22,0.142314991,Statewide,Pediatrics,527,75,452,0.857685009,2023-11-09
2020-10-01,0.125762492,Statewide,Medical and Surgical,7705,969,6736,0.874237508,2023-11-09
2022-08-19,0.069486405,Statewide,Adult Intensive Care Unit,993,69,924,0.930513595,2023-11-09
2020-09-29,0.146110057,Statewide,Pediatrics,527,77,450,0.853889943,2023-11-09
2023-09-02,0.095238095,Statewide,Pediatrics,441,42,399,0.904761905,2023-11-09
2023-05-10,0.079556898,Statewide,Adult Intensive Care Unit,993,79,914,0.920443102,2023-11-09
2023-07-07,0.081632653,Statewide,Pediatrics,441,36,405,0.918367347,2023-11-09
2022-06-08,0.061691542,Statewide,Adult Intensive Care Unit,1005,62,943,0.938308458,2023-11-09
2021-02-14,0.139964908,Statewide,Medical and Surgical,7409,1037,6372,0.860035092,2023-11-09
2023-09-02,0.086165414,Statewide,Medical and Surgical,6650,573,6077,0.913834586,2023-11-09
2023-04-19,0.070138471,Statewide,Medical and Surgical,6644,466,6178,0.929861529,2023-11-09
2022-09-02,0.071589374,Statewide,Medical and Surgical,6663,477,6186,0.928410626,2023-11-09
2022-11-27,0.027777778,Statewide,Pediatric Intensive Care Unit,144,4,140,0.972222222,2023-11-09
2023-08-02,0.118055556,Statewide,Pediatric Intensive Care Unit,144,17,127,0.881944444,2023-11-09
2020-12-17,0.159695817,Statewide,Pediatrics,526,84,442,0.840304183,2023-11-09
2023-10-28,0.102040816,Statewide,Pediatrics,441,45,396,0.897959184,2023-11-09
2021-09-25,0.079863481,Statewide,Medical and Surgical,7325,585,6740,0.920136519,2023-11-09
2022-03-24,0.089041096,Statewide,Pediatric Intensive Care Unit,146,13,133,0.910958904,2023-11-09
2022-11-11,0.034722222,Statewide,Pediatric Intensive Care Unit,144,5,139,0.965277778,2023-11-09
2023-05-12,0.058956916,Statewide,Pediatrics,441,26,415,0.941043084,2023-11-09
2021-08-26,0.068311195,Statewide,Pediatrics,527,36,491,0.931688805,2023-11-09
2022-05-04,0.089041096,Statewide,Pediatric Intensive Care Unit,146,13,133,0.910958904,2023-11-09
2022-09-17,0.041666667,Statewide,Pediatric Intensive Care Unit,144,6,138,0.958333333,2023-11-09
2022-10-04,0.04805492,Statewide,Pediatrics,437,21,416,0.95194508,2023-11-09
2023-01-07,0.083333333,Statewide,Pediatric Intensive Care Unit,144,12,132,0.916666667,2023-11-09
2023-02-20,0.066526189,Statewide,Medical and Surgical,6644,442,6202,0.933473811,2023-11-09
2023-06-08,0.041666667,Statewide,Pediatric Intensive Care Unit,144,6,138,0.958333333,2023-11-09
2021-04-13,0.102117901,Statewide,Medical and Surgical,7413,757,6656,0.897882099,2023-11-09
2023-04-12,0.058956916,Statewide,Pediatrics,441,26,415,0.941043084,2023-11-09
2021-04-19,0.112095583,Statewide,Medical and Surgical,7449,835,6614,0.887904417,2023-11-09
2022-03-11,0.089041096,Statewide,Pediatric Intensive Care Unit,146,13,133,0.910958904,2023-11-09
2023-02-14,0.064569536,Statewide,Medical and Surgical,6644,429,6215,0.935430464,2023-11-09
2022-11-14,0.041666667,Statewide,Pediatric Intensive Care Unit,144,6,138,0.958333333,2023-11-09
2021-01-20,0.16730038,Statewide,Pediatrics,526,88,438,0.83269962,2023-11-09
2023-07-20,0.159722222,Statewide,Pediatric Intensive Care Unit,144,23,121,0.840277778,2023-11-09
2022-11-30,0.041666667,Statewide,Pediatric Intensive Care Unit,144,6,138,0.958333333,2023-11-09
2020-10-12,0.134717716,Statewide,Medical and Surgical,7705,1038,6667,0.865282284,2023-11-09
2021-07-28,0.089353612,Statewide,Pediatrics,526,47,479,0.910646388,2023-11-09
2023-08-24,0.072932331,Statewide,Medical and Surgical,6650,485,6165,0.927067669,2023-11-09
2022-07-06,0.083333333,Statewide,Pediatric Intensive Care Unit,144,12,132,0.916666667,2023-11-09
2022-09-29,0.043478261,Statewide,Pediatrics,437,19,418,0.956521739,2023-11-09
2023-04-04,0.090277778,Statewide,Pediatric Intensive Care Unit,144,13,131,0.909722222,2023-11-09
2023-03-27,0.076388889,Statewide,Pediatric Intensive Care Unit,144,11,133,0.923611111,2023-11-09
2021-02-09,0.129707113,Statewide,Medical and Surgical,7409,961,6448,0.870292887,2023-11-09
2023-04-26,0.07962071,Statewide,Medical and Surgical,6644,529,6115,0.92037929,2023-11-09
2022-07-30,0.125,Statewide,Pediatric Intensive Care Unit,144,18,126,0.875,2023-11-09
2022-06-05,0.0787707,Statewide,Medical and Surgical,6703,528,6175,0.9212293,2023-11-09
2021-08-06,0.093155894,Statewide,Pediatrics,526,49,477,0.906844106,2023-11-09
2022-04-07,0.079960513,Statewide,Adult Intensive Care Unit,1013,81,932,0.920039487,2023-11-09
2022-10-24,0.065458207,Statewide,Adult Intensive Care Unit,993,65,928,0.934541793,2023-11-09
2022-12-11,0.048533873,Statewide,Adult Intensive Care Unit,989,48,941,0.951466127,2023-11-09
2022-09-22,0.043478261,Statewide,Pediatrics,437,19,418,0.956521739,2023-11-09
2023-07-15,0.073662967,Statewide,Adult Intensive Care Unit,991,73,918,0.926337033,2023-11-09
2021-12-21,0.048177972,Statewide,Medical and Surgical,7327,353,6974,0.951822028,2023-11-09
2020-11-15,0.19544592,Statewide,Pediatrics,527,103,424,0.80455408,2023-11-09
2022-11-07,0.064235329,Statewide,Medical and Surgical,6663,428,6235,0.935764671,2023-11-09
2023-09-26,0.10430839,Statewide,Pediatrics,441,46,395,0.89569161,2023-11-09
2023-08-17,0.06962664,Statewide,Adult Intensive Care Unit,991,69,922,0.93037336,2023-11-09
2021-07-21,0.092495637,Statewide,Medical and Surgical,7449,689,6760,0.907504363,2023-11-09
2023-06-13,0.056689342,Statewide,Pediatrics,441,25,416,0.943310658,2023-11-09
2022-01-02,0.047945205,Statewide,Pediatric Intensive Care Unit,146,7,139,0.952054795,2023-11-09
2020-12-30,0.205479452,Statewide,Pediatric Intensive Care Unit,146,30,116,0.794520548,2023-11-09
2020-09-05,0.174573055,Statewide,Pediatrics,527,92,435,0.825426945,2023-11-09
2021-09-04,0.047945205,Statewide,Pediatric Intensive Care Unit,146,7,139,0.952054795,2023-11-09
2021-04-13,0.143835616,Statewide,Pediatric Intensive Care Unit,146,21,125,0.856164384,2023-11-09
2023-01-17,0.072562358,Statewide,Pediatrics,441,32,409,0.927437642,2023-11-09
2021-05-15,0.127376426,Statewide,Pediatrics,526,67,459,0.872623574,2023-11-09
2022-07-02,0.051359517,Statewide,Adult Intensive Care Unit,993,51,942,0.948640483,2023-11-09
2023-03-23,0.07653575,Statewide,Adult Intensive Care Unit,993,76,917,0.92346425,2023-11-09
2022-07-26,0.064451158,Statewide,Adult Intensive Care Unit,993,64,929,0.935548842,2023-11-09
2023-03-31,0.06143001,Statewide,Adult Intensive Care Unit,993,61,932,0.93856999,2023-11-09
2022-03-19,0.069846911,Statewide,Medical and Surgical,7316,511,6805,0.930153089,2023-11-09
2022-02-05,0.065110565,Statewide,Medical and Surgical,7326,477,6849,0.934889435,2023-11-09
2023-04-09,0.043103448,Statewide,Adult Intensive Care Unit,116,5,111,0.956896552,2023-11-09
2023-03-16,0.064451158,Statewide,Adult Intensive Care Unit,993,64,929,0.935548842,2023-11-09
2022-07-19,0.060422961,Statewide,Adult Intensive Care Unit,993,60,933,0.939577039,2023-11-09
2023-08-20,0.083308271,Statewide,Medical and Surgical,6650,554,6096,0.916691729,2023-11-09
2023-04-22,0.08473811,Statewide,Medical and Surgical,6644,563,6081,0.91526189,2023-11-09
2022-03-29,0.089184061,Statewide,Pediatrics,527,47,480,0.910815939,2023-11-09
2022-03-01,0.098671727,Statewide,Pediatrics,527,52,475,0.901328273,2023-11-09
2022-07-11,0.064451158,Statewide,Adult Intensive Care Unit,993,64,929,0.935548842,2023-11-09
2021-02-05,0.120259144,Statewide,Medical and Surgical,7409,891,6518,0.879740856,2023-11-09
2020-10-08,0.115509409,Statewide,Medical and Surgical,7705,890,6815,0.884490591,2023-11-09
2022-05-17,0.055721393,Statewide,Adult Intensive Care Unit,1005,56,949,0.944278607,2023-11-09
2021-09-16,0.070208729,Statewide,Pediatrics,527,37,490,0.929791271,2023-11-09
2022-09-15,0.073226545,Statewide,Pediatrics,437,32,405,0.926773455,2023-11-09
2023-06-29,0.07656438,Statewide,Medical and Surgical,6648,509,6139,0.92343562,2023-11-09
2023-02-05,0.087613293,Statewide,Adult Intensive Care Unit,993,87,906,0.912386707,2023-11-09
2023-10-27,0.072481203,Statewide,Medical and Surgical,6650,482,6168,0.927518797,2023-11-09
2023-05-20,0.07653575,Statewide,Adult Intensive Care Unit,993,76,917,0.92346425,2023-11-09
2022-09-14,0.071500504,Statewide,Adult Intensive Care Unit,993,71,922,0.928499496,2023-11-09
2020-12-07,0.104804079,Statewide,Medical and Surgical,7452,781,6671,0.895195921,2023-11-09
2020-10-02,0.191780822,Statewide,Pediatric Intensive Care Unit,146,28,118,0.808219178,2023-11-09
2023-06-02,0.081632653,Statewide,Pediatrics,441,36,405,0.918367347,2023-11-09
2023-03-30,0.059415911,Statewide,Adult Intensive Care Unit,993,59,934,0.940584089,2023-11-09
2022-04-26,0.062602515,Statewide,Medical and Surgical,7316,458,6858,0.937397485,2023-11-09
2020-11-28,0.203422053,Statewide,Pediatrics,526,107,419,0.796577947,2023-11-09
2023-03-22,0.073514602,Statewide,Adult Intensive Care Unit,993,73,920,0.926485398,2023-11-09
2022-01-30,0.070980071,Statewide,Medical and Surgical,7326,520,6806,0.929019929,2023-11-09
2023-09-29,0.081632653,Statewide,Pediatrics,441,36,405,0.918367347,2023-11-09
2022-07-25,0.070493454,Statewide,Adult Intensive Care Unit,993,70,923,0.929506546,2023-11-09
2022-07-01,0.060422961,Statewide,Adult Intensive Care Unit,993,60,933,0.939577039,2023-11-09
2022-10-06,0.064451158,Statewide,Adult Intensive Care Unit,993,64,929,0.935548842,2023-11-09
2020-09-24,0.117585983,Statewide,Medical and Surgical,7705,906,6799,0.882414017,2023-11-09
2022-04-21,0.084896347,Statewide,Adult Intensive Care Unit,1013,86,927,0.915103653,2023-11-09
2022-12-25,0.077856421,Statewide,Adult Intensive Care Unit,989,77,912,0.922143579,2023-11-09
2023-08-10,0.077593985,Statewide,Medical and Surgical,6650,516,6134,0.922406015,2023-11-09
2021-01-22,0.116774542,Statewide,Medical and Surgical,7416,866,6550,0.883225458,2023-11-09
2021-04-04,0.25095057,Statewide,Pediatrics,526,132,394,0.74904943,2023-11-09
2023-06-27,0.074521652,Statewide,Adult Intensive Care Unit,993,74,919,0.925478348,2023-11-09
2023-01-24,0.074829932,Statewide,Pediatrics,441,33,408,0.925170068,2023-11-09
2023-04-12,0.071192053,Statewide,Medical and Surgical,6644,473,6171,0.928807947,2023-11-09
2023-03-04,0.053373615,Statewide,Adult Intensive Care Unit,993,53,940,0.946626385,2023-11-09
2023-05-05,0.084136063,Statewide,Medical and Surgical,6644,559,6085,0.915863937,2023-11-09
2023-09-18,0.071578947,Statewide,Medical and Surgical,6650,476,6174,0.928421053,2023-11-09
2023-04-13,0.074521652,Statewide,Adult Intensive Care Unit,993,74,919,0.925478348,2023-11-09
2022-06-13,0.071641791,Statewide,Adult Intensive Care Unit,1005,72,933,0.928358209,2023-11-09
2020-12-28,0.12311219,Statewide,Medical and Surgical,7416,913,6503,0.87688781,2023-11-09
2021-12-18,0.056925996,Statewide,Pediatrics,527,30,497,0.943074004,2023-11-09
2022-05-15,0.107305936,Statewide,Pediatrics,438,47,391,0.892694064,2023-11-09
2022-08-08,0.072507553,Statewide,Adult Intensive Care Unit,993,72,921,0.927492447,2023-11-09
2021-10-11,0.062457477,Statewide,Medical and Surgical,7349,459,6890,0.937542523,2023-11-09
2022-07-16,0.074474474,Statewide,Medical and Surgical,6660,496,6164,0.925525526,2023-11-09
2022-04-30,0.082191781,Statewide,Pediatric Intensive Care Unit,146,12,134,0.917808219,2023-11-09
2023-01-19,0.027777778,Statewide,Pediatric Intensive Care Unit,144,4,140,0.972222222,2023-11-09
