year,week,age_group,new_hosp,mmwr_startdate,mmwr_enddate,pop_size,new_hosp_percap,outcome,report_date
2023,6,5-11,0,2023-02-05,2023-02-11,509735,0,icu,2023-11-16
2023,6,50-64,12,2023-02-05,2023-02-11,1114015,1.077,icu,2023-11-16
2023,6,65-74,12,2023-02-05,2023-02-11,490739,2.445,icu,2023-11-16
2023,6,75-84,9,2023-02-05,2023-02-11,252053,3.571,icu,2023-11-16
2023,6,85+,7,2023-02-05,2023-02-11,115906,6.039,icu,2023-11-16
2023,6,Total,53,2023-02-05,2023-02-11,5562663,0.953,icu,2023-11-16
2023,7,0-4,2,2023-02-12,2023-02-18,351664,0.569,icu,2023-11-16
2023,7,12-17,0,2023-02-12,2023-02-18,433734,0,icu,2023-11-16
2023,7,18-49,12,2023-02-12,2023-02-18,2294817,0.523,icu,2023-11-16
2023,7,5-11,2,2023-02-12,2023-02-18,509735,0.392,icu,2023-11-16
2023,7,50-64,9,2023-02-12,2023-02-18,1114015,0.808,icu,2023-11-16
2023,7,65-74,11,2023-02-12,2023-02-18,490739,2.242,icu,2023-11-16
2023,7,75-84,16,2023-02-12,2023-02-18,252053,6.348,icu,2023-11-16
2023,7,85+,10,2023-02-12,2023-02-18,115906,8.628,icu,2023-11-16
2023,7,Total,62,2023-02-12,2023-02-18,5562663,1.115,icu,2023-11-16
2023,8,0-4,2,2023-02-19,2023-02-25,351664,0.569,icu,2023-11-16
2023,8,12-17,0,2023-02-19,2023-02-25,433734,0,icu,2023-11-16
2023,8,18-49,9,2023-02-19,2023-02-25,2294817,0.392,icu,2023-11-16
2023,8,5-11,1,2023-02-19,2023-02-25,509735,0.196,icu,2023-11-16
2023,8,50-64,8,2023-02-19,2023-02-25,1114015,0.718,icu,2023-11-16
2023,8,65-74,10,2023-02-19,2023-02-25,490739,2.038,icu,2023-11-16
2023,8,75-84,9,2023-02-19,2023-02-25,252053,3.571,icu,2023-11-16
2023,8,85+,8,2023-02-19,2023-02-25,115906,6.902,icu,2023-11-16
2023,8,Total,47,2023-02-19,2023-02-25,5562663,0.845,icu,2023-11-16
2023,9,0-4,3,2023-02-26,2023-03-04,351664,0.853,icu,2023-11-16
2023,9,12-17,0,2023-02-26,2023-03-04,433734,0,icu,2023-11-16
2023,9,18-49,6,2023-02-26,2023-03-04,2294817,0.261,icu,2023-11-16
2023,9,5-11,0,2023-02-26,2023-03-04,509735,0,icu,2023-11-16
2023,9,50-64,11,2023-02-26,2023-03-04,1114015,0.987,icu,2023-11-16
2023,9,65-74,22,2023-02-26,2023-03-04,490739,4.483,icu,2023-11-16
2023,9,75-84,8,2023-02-26,2023-03-04,252053,3.174,icu,2023-11-16
2023,9,85+,6,2023-02-26,2023-03-04,115906,5.177,icu,2023-11-16
2023,9,Total,56,2023-02-26,2023-03-04,5562663,1.007,icu,2023-11-16
2023,10,0-4,0,2023-03-05,2023-03-11,351664,0,icu,2023-11-16
2023,10,12-17,0,2023-03-05,2023-03-11,433734,0,icu,2023-11-16
2023,10,18-49,4,2023-03-05,2023-03-11,2294817,0.174,icu,2023-11-16
2023,10,5-11,0,2023-03-05,2023-03-11,509735,0,icu,2023-11-16
2023,10,50-64,7,2023-03-05,2023-03-11,1114015,0.628,icu,2023-11-16
2023,10,65-74,5,2023-03-05,2023-03-11,490739,1.019,icu,2023-11-16
2023,10,75-84,18,2023-03-05,2023-03-11,252053,7.141,icu,2023-11-16
2023,10,85+,9,2023-03-05,2023-03-11,115906,7.765,icu,2023-11-16
2023,10,Total,43,2023-03-05,2023-03-11,5562663,0.773,icu,2023-11-16
2023,11,0-4,0,2023-03-12,2023-03-18,351664,0,icu,2023-11-16
2023,11,12-17,0,2023-03-12,2023-03-18,433734,0,icu,2023-11-16
2023,11,18-49,7,2023-03-12,2023-03-18,2294817,0.305,icu,2023-11-16
2023,11,5-11,0,2023-03-12,2023-03-18,509735,0,icu,2023-11-16
2023,11,50-64,7,2023-03-12,2023-03-18,1114015,0.628,icu,2023-11-16
2023,11,65-74,4,2023-03-12,2023-03-18,490739,0.815,icu,2023-11-16
2023,11,75-84,7,2023-03-12,2023-03-18,252053,2.777,icu,2023-11-16
2023,11,85+,3,2023-03-12,2023-03-18,115906,2.588,icu,2023-11-16
2023,11,Total,28,2023-03-12,2023-03-18,5562663,0.503,icu,2023-11-16
2023,12,0-4,2,2023-03-19,2023-03-25,351664,0.569,icu,2023-11-16
2023,12,12-17,1,2023-03-19,2023-03-25,433734,0.231,icu,2023-11-16
2023,12,18-49,3,2023-03-19,2023-03-25,2294817,0.131,icu,2023-11-16
2023,12,5-11,0,2023-03-19,2023-03-25,509735,0,icu,2023-11-16
2023,12,50-64,6,2023-03-19,2023-03-25,1114015,0.539,icu,2023-11-16
2023,12,65-74,8,2023-03-19,2023-03-25,490739,1.63,icu,2023-11-16
2023,12,75-84,7,2023-03-19,2023-03-25,252053,2.777,icu,2023-11-16
2023,12,85+,8,2023-03-19,2023-03-25,115906,6.902,icu,2023-11-16
2023,12,Total,35,2023-03-19,2023-03-25,5562663,0.629,icu,2023-11-16
2023,13,0-4,2,2023-03-26,2023-04-01,351664,0.569,icu,2023-11-16
2023,13,12-17,1,2023-03-26,2023-04-01,433734,0.231,icu,2023-11-16
2023,13,18-49,3,2023-03-26,2023-04-01,2294817,0.131,icu,2023-11-16
2023,13,5-11,2,2023-03-26,2023-04-01,509735,0.392,icu,2023-11-16
2023,13,50-64,8,2023-03-26,2023-04-01,1114015,0.718,icu,2023-11-16
2023,13,65-74,7,2023-03-26,2023-04-01,490739,1.426,icu,2023-11-16
2023,13,75-84,4,2023-03-26,2023-04-01,252053,1.587,icu,2023-11-16
2023,13,85+,3,2023-03-26,2023-04-01,115906,2.588,icu,2023-11-16
2023,13,Total,30,2023-03-26,2023-04-01,5562663,0.539,icu,2023-11-16
2023,14,0-4,0,2023-04-02,2023-04-08,351664,0,icu,2023-11-16
2023,14,12-17,1,2023-04-02,2023-04-08,433734,0.231,icu,2023-11-16
2023,14,18-49,9,2023-04-02,2023-04-08,2294817,0.392,icu,2023-11-16
2023,14,5-11,0,2023-04-02,2023-04-08,509735,0,icu,2023-11-16
2023,14,50-64,2,2023-04-02,2023-04-08,1114015,0.18,icu,2023-11-16
2023,14,65-74,7,2023-04-02,2023-04-08,490739,1.426,icu,2023-11-16
2023,14,75-84,3,2023-04-02,2023-04-08,252053,1.19,icu,2023-11-16
2023,14,85+,3,2023-04-02,2023-04-08,115906,2.588,icu,2023-11-16
2023,14,Total,25,2023-04-02,2023-04-08,5562663,0.449,icu,2023-11-16
2023,15,0-4,2,2023-04-09,2023-04-15,351664,0.569,icu,2023-11-16
2023,15,12-17,0,2023-04-09,2023-04-15,433734,0,icu,2023-11-16
2023,15,18-49,3,2023-04-09,2023-04-15,2294817,0.131,icu,2023-11-16
2023,15,5-11,0,2023-04-09,2023-04-15,509735,0,icu,2023-11-16
2023,15,50-64,5,2023-04-09,2023-04-15,1114015,0.449,icu,2023-11-16
2023,15,65-74,14,2023-04-09,2023-04-15,490739,2.853,icu,2023-11-16
2023,15,75-84,15,2023-04-09,2023-04-15,252053,5.951,icu,2023-11-16
2023,15,85+,4,2023-04-09,2023-04-15,115906,3.451,icu,2023-11-16
2023,15,Total,43,2023-04-09,2023-04-15,5562663,0.773,icu,2023-11-16
2023,16,0-4,0,2023-04-16,2023-04-22,351664,0,icu,2023-11-16
2023,16,12-17,1,2023-04-16,2023-04-22,433734,0.231,icu,2023-11-16
2023,16,18-49,3,2023-04-16,2023-04-22,2294817,0.131,icu,2023-11-16
2023,16,5-11,0,2023-04-16,2023-04-22,509735,0,icu,2023-11-16
2023,16,50-64,2,2023-04-16,2023-04-22,1114015,0.18,icu,2023-11-16
2023,16,65-74,7,2023-04-16,2023-04-22,490739,1.426,icu,2023-11-16
2023,16,75-84,9,2023-04-16,2023-04-22,252053,3.571,icu,2023-11-16
2023,16,85+,5,2023-04-16,2023-04-22,115906,4.314,icu,2023-11-16
2023,16,Total,27,2023-04-16,2023-04-22,5562663,0.485,icu,2023-11-16
2023,17,0-4,1,2023-04-23,2023-04-29,351664,0.284,icu,2023-11-16
2023,17,12-17,0,2023-04-23,2023-04-29,433734,0,icu,2023-11-16
2023,17,18-49,3,2023-04-23,2023-04-29,2294817,0.131,icu,2023-11-16
2023,17,5-11,1,2023-04-23,2023-04-29,509735,0.196,icu,2023-11-16
2023,17,50-64,2,2023-04-23,2023-04-29,1114015,0.18,icu,2023-11-16
2023,17,65-74,8,2023-04-23,2023-04-29,490739,1.63,icu,2023-11-16
2023,17,75-84,6,2023-04-23,2023-04-29,252053,2.38,icu,2023-11-16
2023,17,85+,3,2023-04-23,2023-04-29,115906,2.588,icu,2023-11-16
2023,17,Total,24,2023-04-23,2023-04-29,5562663,0.431,icu,2023-11-16
2023,18,0-4,0,2023-04-30,2023-05-06,351664,0,icu,2023-11-16
2023,18,12-17,0,2023-04-30,2023-05-06,433734,0,icu,2023-11-16
2023,18,18-49,4,2023-04-30,2023-05-06,2294817,0.174,icu,2023-11-16
2023,18,5-11,0,2023-04-30,2023-05-06,509735,0,icu,2023-11-16
2023,18,50-64,5,2023-04-30,2023-05-06,1114015,0.449,icu,2023-11-16
2023,18,65-74,6,2023-04-30,2023-05-06,490739,1.223,icu,2023-11-16
2023,18,75-84,7,2023-04-30,2023-05-06,252053,2.777,icu,2023-11-16
2023,18,85+,1,2023-04-30,2023-05-06,115906,0.863,icu,2023-11-16
2023,18,Total,23,2023-04-30,2023-05-06,5562663,0.413,icu,2023-11-16
2023,19,0-4,1,2023-05-07,2023-05-13,351664,0.284,icu,2023-11-16
2023,19,12-17,0,2023-05-07,2023-05-13,433734,0,icu,2023-11-16
2023,19,18-49,1,2023-05-07,2023-05-13,2294817,0.044,icu,2023-11-16
2023,19,5-11,0,2023-05-07,2023-05-13,509735,0,icu,2023-11-16
2023,19,50-64,2,2023-05-07,2023-05-13,1114015,0.18,icu,2023-11-16
2023,19,65-74,6,2023-05-07,2023-05-13,490739,1.223,icu,2023-11-16
2023,19,75-84,1,2023-05-07,2023-05-13,252053,0.397,icu,2023-11-16
2023,19,85+,3,2023-05-07,2023-05-13,115906,2.588,icu,2023-11-16
2023,19,Total,14,2023-05-07,2023-05-13,5562663,0.252,icu,2023-11-16
2023,20,0-4,0,2023-05-14,2023-05-20,351664,0,icu,2023-11-16
2023,20,12-17,0,2023-05-14,2023-05-20,433734,0,icu,2023-11-16
2023,20,18-49,2,2023-05-14,2023-05-20,2294817,0.087,icu,2023-11-16
2023,20,5-11,0,2023-05-14,2023-05-20,509735,0,icu,2023-11-16
2023,20,50-64,2,2023-05-14,2023-05-20,1114015,0.18,icu,2023-11-16
2023,20,65-74,6,2023-05-14,2023-05-20,490739,1.223,icu,2023-11-16
2023,20,75-84,5,2023-05-14,2023-05-20,252053,1.984,icu,2023-11-16
2023,20,85+,1,2023-05-14,2023-05-20,115906,0.863,icu,2023-11-16
2023,20,Total,16,2023-05-14,2023-05-20,5562663,0.288,icu,2023-11-16
2023,21,0-4,1,2023-05-21,2023-05-27,351664,0.284,icu,2023-11-16
2023,21,12-17,0,2023-05-21,2023-05-27,433734,0,icu,2023-11-16
2023,21,18-49,0,2023-05-21,2023-05-27,2294817,0,icu,2023-11-16
2023,21,5-11,0,2023-05-21,2023-05-27,509735,0,icu,2023-11-16
2023,21,50-64,2,2023-05-21,2023-05-27,1114015,0.18,icu,2023-11-16
2023,21,65-74,0,2023-05-21,2023-05-27,490739,0,icu,2023-11-16
2023,21,75-84,1,2023-05-21,2023-05-27,252053,0.397,icu,2023-11-16
2023,21,85+,2,2023-05-21,2023-05-27,115906,1.726,icu,2023-11-16
2023,21,Total,6,2023-05-21,2023-05-27,5562663,0.108,icu,2023-11-16
2023,22,0-4,0,2023-05-28,2023-06-03,351664,0,icu,2023-11-16
2023,22,12-17,0,2023-05-28,2023-06-03,433734,0,icu,2023-11-16
2023,22,18-49,2,2023-05-28,2023-06-03,2294817,0.087,icu,2023-11-16
2023,22,5-11,0,2023-05-28,2023-06-03,509735,0,icu,2023-11-16
2023,22,50-64,2,2023-05-28,2023-06-03,1114015,0.18,icu,2023-11-16
2023,22,65-74,1,2023-05-28,2023-06-03,490739,0.204,icu,2023-11-16
2023,22,75-84,1,2023-05-28,2023-06-03,252053,0.397,icu,2023-11-16
2023,22,85+,1,2023-05-28,2023-06-03,115906,0.863,icu,2023-11-16
2023,22,Total,7,2023-05-28,2023-06-03,5562663,0.126,icu,2023-11-16
2023,23,0-4,0,2023-06-04,2023-06-10,351664,0,icu,2023-11-16
2023,23,12-17,1,2023-06-04,2023-06-10,433734,0.231,icu,2023-11-16
2023,23,18-49,0,2023-06-04,2023-06-10,2294817,0,icu,2023-11-16
2023,23,5-11,0,2023-06-04,2023-06-10,509735,0,icu,2023-11-16
2023,23,50-64,2,2023-06-04,2023-06-10,1114015,0.18,icu,2023-11-16
2023,23,65-74,2,2023-06-04,2023-06-10,490739,0.408,icu,2023-11-16
2023,23,75-84,4,2023-06-04,2023-06-10,252053,1.587,icu,2023-11-16
2023,23,85+,0,2023-06-04,2023-06-10,115906,0,icu,2023-11-16
2023,23,Total,9,2023-06-04,2023-06-10,5562663,0.162,icu,2023-11-16
2023,24,0-4,0,2023-06-11,2023-06-17,351664,0,icu,2023-11-16
2023,24,12-17,0,2023-06-11,2023-06-17,433734,0,icu,2023-11-16
2023,24,18-49,2,2023-06-11,2023-06-17,2294817,0.087,icu,2023-11-16
2023,24,5-11,0,2023-06-11,2023-06-17,509735,0,icu,2023-11-16
2023,24,50-64,1,2023-06-11,2023-06-17,1114015,0.09,icu,2023-11-16
2023,24,65-74,3,2023-06-11,2023-06-17,490739,0.611,icu,2023-11-16
2023,24,75-84,2,2023-06-11,2023-06-17,252053,0.793,icu,2023-11-16
2023,24,85+,1,2023-06-11,2023-06-17,115906,0.863,icu,2023-11-16
2023,24,Total,9,2023-06-11,2023-06-17,5562663,0.162,icu,2023-11-16
2023,25,0-4,0,2023-06-18,2023-06-24,351664,0,icu,2023-11-16
2023,25,12-17,0,2023-06-18,2023-06-24,433734,0,icu,2023-11-16
2023,25,18-49,0,2023-06-18,2023-06-24,2294817,0,icu,2023-11-16
2023,25,5-11,0,2023-06-18,2023-06-24,509735,0,icu,2023-11-16
2023,25,50-64,3,2023-06-18,2023-06-24,1114015,0.269,icu,2023-11-16
2023,25,65-74,1,2023-06-18,2023-06-24,490739,0.204,icu,2023-11-16
2023,25,75-84,2,2023-06-18,2023-06-24,252053,0.793,icu,2023-11-16
2023,25,85+,0,2023-06-18,2023-06-24,115906,0,icu,2023-11-16
2023,25,Total,6,2023-06-18,2023-06-24,5562663,0.108,icu,2023-11-16
2023,26,0-4,0,2023-06-25,2023-07-01,351664,0,icu,2023-11-16
2023,26,12-17,0,2023-06-25,2023-07-01,433734,0,icu,2023-11-16
2023,26,18-49,0,2023-06-25,2023-07-01,2294817,0,icu,2023-11-16
2023,26,5-11,0,2023-06-25,2023-07-01,509735,0,icu,2023-11-16
2023,26,50-64,2,2023-06-25,2023-07-01,1114015,0.18,icu,2023-11-16
2023,26,65-74,3,2023-06-25,2023-07-01,490739,0.611,icu,2023-11-16
2023,26,75-84,4,2023-06-25,2023-07-01,252053,1.587,icu,2023-11-16
2023,26,85+,2,2023-06-25,2023-07-01,115906,1.726,icu,2023-11-16
2023,26,Total,11,2023-06-25,2023-07-01,5562663,0.198,icu,2023-11-16
2023,27,0-4,0,2023-07-02,2023-07-08,351664,0,icu,2023-11-16
2023,27,12-17,0,2023-07-02,2023-07-08,433734,0,icu,2023-11-16
2023,27,18-49,1,2023-07-02,2023-07-08,2294817,0.044,icu,2023-11-16
2023,27,5-11,0,2023-07-02,2023-07-08,509735,0,icu,2023-11-16
2023,27,50-64,1,2023-07-02,2023-07-08,1114015,0.09,icu,2023-11-16
2023,27,65-74,1,2023-07-02,2023-07-08,490739,0.204,icu,2023-11-16
2023,27,75-84,3,2023-07-02,2023-07-08,252053,1.19,icu,2023-11-16
2023,27,85+,1,2023-07-02,2023-07-08,115906,0.863,icu,2023-11-16
2023,27,Total,7,2023-07-02,2023-07-08,5562663,0.126,icu,2023-11-16
2023,28,0-4,1,2023-07-09,2023-07-15,351664,0.284,icu,2023-11-16
2023,28,12-17,0,2023-07-09,2023-07-15,433734,0,icu,2023-11-16
2023,28,18-49,1,2023-07-09,2023-07-15,2294817,0.044,icu,2023-11-16
2023,28,5-11,0,2023-07-09,2023-07-15,509735,0,icu,2023-11-16
2023,28,50-64,1,2023-07-09,2023-07-15,1114015,0.09,icu,2023-11-16
2023,28,65-74,2,2023-07-09,2023-07-15,490739,0.408,icu,2023-11-16
2023,28,75-84,3,2023-07-09,2023-07-15,252053,1.19,icu,2023-11-16
2023,28,85+,1,2023-07-09,2023-07-15,115906,0.863,icu,2023-11-16
2023,28,Total,9,2023-07-09,2023-07-15,5562663,0.162,icu,2023-11-16
2023,29,0-4,0,2023-07-16,2023-07-22,351664,0,icu,2023-11-16
2023,29,12-17,0,2023-07-16,2023-07-22,433734,0,icu,2023-11-16
2023,29,18-49,0,2023-07-16,2023-07-22,2294817,0,icu,2023-11-16
2023,29,5-11,0,2023-07-16,2023-07-22,509735,0,icu,2023-11-16
2023,29,50-64,1,2023-07-16,2023-07-22,1114015,0.09,icu,2023-11-16
2023,29,65-74,1,2023-07-16,2023-07-22,490739,0.204,icu,2023-11-16
2023,29,75-84,1,2023-07-16,2023-07-22,252053,0.397,icu,2023-11-16
2023,29,85+,3,2023-07-16,2023-07-22,115906,2.588,icu,2023-11-16
2023,29,Total,6,2023-07-16,2023-07-22,5562663,0.108,icu,2023-11-16
2023,30,0-4,0,2023-07-23,2023-07-29,351664,0,icu,2023-11-16
2023,30,12-17,0,2023-07-23,2023-07-29,433734,0,icu,2023-11-16
2023,30,18-49,1,2023-07-23,2023-07-29,2294817,0.044,icu,2023-11-16
2023,30,5-11,0,2023-07-23,2023-07-29,509735,0,icu,2023-11-16
2023,30,50-64,6,2023-07-23,2023-07-29,1114015,0.539,icu,2023-11-16
2023,30,65-74,2,2023-07-23,2023-07-29,490739,0.408,icu,2023-11-16
2023,30,75-84,1,2023-07-23,2023-07-29,252053,0.397,icu,2023-11-16
2023,30,85+,3,2023-07-23,2023-07-29,115906,2.588,icu,2023-11-16
2023,30,Total,13,2023-07-23,2023-07-29,5562663,0.234,icu,2023-11-16
2023,31,0-4,1,2023-07-30,2023-08-05,351664,0.284,icu,2023-11-16
2023,31,12-17,1,2023-07-30,2023-08-05,433734,0.231,icu,2023-11-16
2023,31,18-49,0,2023-07-30,2023-08-05,2294817,0,icu,2023-11-16
2023,31,5-11,0,2023-07-30,2023-08-05,509735,0,icu,2023-11-16
2023,31,50-64,0,2023-07-30,2023-08-05,1114015,0,icu,2023-11-16
2023,31,65-74,4,2023-07-30,2023-08-05,490739,0.815,icu,2023-11-16
2023,31,75-84,1,2023-07-30,2023-08-05,252053,0.397,icu,2023-11-16
2023,31,85+,0,2023-07-30,2023-08-05,115906,0,icu,2023-11-16
2023,31,Total,7,2023-07-30,2023-08-05,5562663,0.126,icu,2023-11-16
2023,32,0-4,1,2023-08-06,2023-08-12,351664,0.284,icu,2023-11-16
2023,32,12-17,0,2023-08-06,2023-08-12,433734,0,icu,2023-11-16
2023,32,18-49,2,2023-08-06,2023-08-12,2294817,0.087,icu,2023-11-16
2023,32,5-11,0,2023-08-06,2023-08-12,509735,0,icu,2023-11-16
2023,32,50-64,2,2023-08-06,2023-08-12,1114015,0.18,icu,2023-11-16
2023,32,65-74,2,2023-08-06,2023-08-12,490739,0.408,icu,2023-11-16
2023,32,75-84,4,2023-08-06,2023-08-12,252053,1.587,icu,2023-11-16
2023,32,85+,1,2023-08-06,2023-08-12,115906,0.863,icu,2023-11-16
2023,32,Total,12,2023-08-06,2023-08-12,5562663,0.216,icu,2023-11-16
2023,33,0-4,0,2023-08-13,2023-08-19,351664,0,icu,2023-11-16
2023,33,12-17,0,2023-08-13,2023-08-19,433734,0,icu,2023-11-16
2023,33,18-49,2,2023-08-13,2023-08-19,2294817,0.087,icu,2023-11-16
2023,33,5-11,0,2023-08-13,2023-08-19,509735,0,icu,2023-11-16
2023,33,50-64,2,2023-08-13,2023-08-19,1114015,0.18,icu,2023-11-16
2023,33,65-74,2,2023-08-13,2023-08-19,490739,0.408,icu,2023-11-16
2023,33,75-84,6,2023-08-13,2023-08-19,252053,2.38,icu,2023-11-16
2023,33,85+,0,2023-08-13,2023-08-19,115906,0,icu,2023-11-16
2023,33,Total,12,2023-08-13,2023-08-19,5562663,0.216,icu,2023-11-16
2023,34,0-4,0,2023-08-20,2023-08-26,351664,0,icu,2023-11-16
2023,34,12-17,0,2023-08-20,2023-08-26,433734,0,icu,2023-11-16
2023,34,18-49,3,2023-08-20,2023-08-26,2294817,0.131,icu,2023-11-16
2023,34,5-11,0,2023-08-20,2023-08-26,509735,0,icu,2023-11-16
2023,34,50-64,5,2023-08-20,2023-08-26,1114015,0.449,icu,2023-11-16
2023,34,65-74,8,2023-08-20,2023-08-26,490739,1.63,icu,2023-11-16
2023,34,75-84,7,2023-08-20,2023-08-26,252053,2.777,icu,2023-11-16
2023,34,85+,1,2023-08-20,2023-08-26,115906,0.863,icu,2023-11-16
2023,34,Total,24,2023-08-20,2023-08-26,5562663,0.431,icu,2023-11-16
2023,35,0-4,1,2023-08-27,2023-09-02,351664,0.284,icu,2023-11-16
2023,35,12-17,0,2023-08-27,2023-09-02,433734,0,icu,2023-11-16
2023,35,18-49,2,2023-08-27,2023-09-02,2294817,0.087,icu,2023-11-16
2023,35,5-11,0,2023-08-27,2023-09-02,509735,0,icu,2023-11-16
2023,35,50-64,2,2023-08-27,2023-09-02,1114015,0.18,icu,2023-11-16
2023,35,65-74,10,2023-08-27,2023-09-02,490739,2.038,icu,2023-11-16
2023,35,75-84,6,2023-08-27,2023-09-02,252053,2.38,icu,2023-11-16
2023,35,85+,2,2023-08-27,2023-09-02,115906,1.726,icu,2023-11-16
2023,35,Total,23,2023-08-27,2023-09-02,5562663,0.413,icu,2023-11-16
2023,36,0-4,1,2023-09-03,2023-09-09,351664,0.284,icu,2023-11-16
2023,36,12-17,1,2023-09-03,2023-09-09,433734,0.231,icu,2023-11-16
2023,36,18-49,3,2023-09-03,2023-09-09,2294817,0.131,icu,2023-11-16
2023,36,5-11,1,2023-09-03,2023-09-09,509735,0.196,icu,2023-11-16
2023,36,50-64,1,2023-09-03,2023-09-09,1114015,0.09,icu,2023-11-16
2023,36,65-74,4,2023-09-03,2023-09-09,490739,0.815,icu,2023-11-16
2023,36,75-84,3,2023-09-03,2023-09-09,252053,1.19,icu,2023-11-16
2023,36,85+,3,2023-09-03,2023-09-09,115906,2.588,icu,2023-11-16
2023,36,Total,17,2023-09-03,2023-09-09,5562663,0.306,icu,2023-11-16
2023,37,0-4,1,2023-09-10,2023-09-16,351664,0.284,icu,2023-11-16
2023,37,12-17,1,2023-09-10,2023-09-16,433734,0.231,icu,2023-11-16
2023,37,18-49,3,2023-09-10,2023-09-16,2294817,0.131,icu,2023-11-16
2023,37,5-11,0,2023-09-10,2023-09-16,509735,0,icu,2023-11-16
2023,37,50-64,9,2023-09-10,2023-09-16,1114015,0.808,icu,2023-11-16
2023,37,65-74,6,2023-09-10,2023-09-16,490739,1.223,icu,2023-11-16
2023,37,75-84,8,2023-09-10,2023-09-16,252053,3.174,icu,2023-11-16
2023,37,85+,3,2023-09-10,2023-09-16,115906,2.588,icu,2023-11-16
2023,37,Total,31,2023-09-10,2023-09-16,5562663,0.557,icu,2023-11-16
2023,38,0-4,0,2023-09-17,2023-09-23,351664,0,icu,2023-11-16
2023,38,12-17,0,2023-09-17,2023-09-23,433734,0,icu,2023-11-16
2023,38,18-49,6,2023-09-17,2023-09-23,2294817,0.261,icu,2023-11-16
2023,38,5-11,0,2023-09-17,2023-09-23,509735,0,icu,2023-11-16
2023,38,50-64,6,2023-09-17,2023-09-23,1114015,0.539,icu,2023-11-16
2023,38,65-74,11,2023-09-17,2023-09-23,490739,2.242,icu,2023-11-16
2023,38,75-84,8,2023-09-17,2023-09-23,252053,3.174,icu,2023-11-16
2023,38,85+,3,2023-09-17,2023-09-23,115906,2.588,icu,2023-11-16
2023,38,Total,34,2023-09-17,2023-09-23,5562663,0.611,icu,2023-11-16
2023,39,0-4,1,2023-09-24,2023-09-30,351664,0.284,icu,2023-11-16
2023,39,12-17,1,2023-09-24,2023-09-30,433734,0.231,icu,2023-11-16
2023,39,18-49,6,2023-09-24,2023-09-30,2294817,0.261,icu,2023-11-16
2023,39,5-11,0,2023-09-24,2023-09-30,509735,0,icu,2023-11-16
2023,39,50-64,8,2023-09-24,2023-09-30,1114015,0.718,icu,2023-11-16
2023,39,65-74,5,2023-09-24,2023-09-30,490739,1.019,icu,2023-11-16
2023,39,75-84,6,2023-09-24,2023-09-30,252053,2.38,icu,2023-11-16
2023,39,85+,1,2023-09-24,2023-09-30,115906,0.863,icu,2023-11-16
2023,39,Total,28,2023-09-24,2023-09-30,5562663,0.503,icu,2023-11-16
2023,40,0-4,1,2023-10-01,2023-10-07,351664,0.284,icu,2023-11-16
2023,40,12-17,0,2023-10-01,2023-10-07,433734,0,icu,2023-11-16
2023,40,18-49,6,2023-10-01,2023-10-07,2294817,0.261,icu,2023-11-16
2023,40,5-11,0,2023-10-01,2023-10-07,509735,0,icu,2023-11-16
2023,40,50-64,8,2023-10-01,2023-10-07,1114015,0.718,icu,2023-11-16
2023,40,65-74,12,2023-10-01,2023-10-07,490739,2.445,icu,2023-11-16
2023,40,75-84,8,2023-10-01,2023-10-07,252053,3.174,icu,2023-11-16
2023,40,85+,4,2023-10-01,2023-10-07,115906,3.451,icu,2023-11-16
2023,40,Total,39,2023-10-01,2023-10-07,5562663,0.701,icu,2023-11-16
2023,41,0-4,0,2023-10-08,2023-10-14,351664,0,icu,2023-11-16
2023,41,12-17,0,2023-10-08,2023-10-14,433734,0,icu,2023-11-16
2023,41,18-49,4,2023-10-08,2023-10-14,2294817,0.174,icu,2023-11-16
2023,41,5-11,2,2023-10-08,2023-10-14,509735,0.392,icu,2023-11-16
2023,41,50-64,3,2023-10-08,2023-10-14,1114015,0.269,icu,2023-11-16
2023,41,65-74,7,2023-10-08,2023-10-14,490739,1.426,icu,2023-11-16
2023,41,75-84,11,2023-10-08,2023-10-14,252053,4.364,icu,2023-11-16
2023,41,85+,4,2023-10-08,2023-10-14,115906,3.451,icu,2023-11-16
2023,41,Total,31,2023-10-08,2023-10-14,5562663,0.557,icu,2023-11-16
2023,42,0-4,2,2023-10-15,2023-10-21,351664,0.569,icu,2023-11-16
2023,42,12-17,0,2023-10-15,2023-10-21,433734,0,icu,2023-11-16
2023,42,18-49,2,2023-10-15,2023-10-21,2294817,0.087,icu,2023-11-16
2023,42,5-11,0,2023-10-15,2023-10-21,509735,0,icu,2023-11-16
2023,42,50-64,10,2023-10-15,2023-10-21,1114015,0.898,icu,2023-11-16
2023,42,65-74,9,2023-10-15,2023-10-21,490739,1.834,icu,2023-11-16
2023,42,75-84,8,2023-10-15,2023-10-21,252053,3.174,icu,2023-11-16
2023,42,85+,9,2023-10-15,2023-10-21,115906,7.765,icu,2023-11-16
2023,42,Total,40,2023-10-15,2023-10-21,5562663,0.719,icu,2023-11-16
2023,43,0-4,1,2023-10-22,2023-10-28,351664,0.284,icu,2023-11-16
2023,43,12-17,0,2023-10-22,2023-10-28,433734,0,icu,2023-11-16
2023,43,18-49,4,2023-10-22,2023-10-28,2294817,0.174,icu,2023-11-16
2023,43,5-11,0,2023-10-22,2023-10-28,509735,0,icu,2023-11-16
2023,43,50-64,5,2023-10-22,2023-10-28,1114015,0.449,icu,2023-11-16
